0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.729
0.000	2.734
0.000	2.734
0.000	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.729
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.729
0.052	2.729
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.729
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.729
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.729
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
0.052	2.734
